Feature ID,Feature Name,Feature Class,Primary State,Primary County Name,Elevation (Meters),Elevation (Feet),USGS Map Name,Primary Point (Coordinates),Date Created,Date Edited
2000528,Muscatine Foot and Ankle Clinic,Hospital,IA,Muscatine,193,633,Muscatine,POINT (-91.0307052 41.45002840000001),09/26/2003,
2001151,Wendt Regional Cancer Center,Hospital,IA,Dubuque,275,902,Dubuque South,POINT (-90.6862385 42.4966695),09/26/2003,
2002128,Covenant Medical Center,Hospital,IA,Black Hawk,281,922,Waterloo South,POINT (-92.3459708 42.4610483),09/26/2003,01/05/2020
1996122,Bayard Family Medicine Center,Hospital,IA,Guthrie,346,1135,Bayard,POINT (-94.5583076 41.85193),09/16/2003,
1996797,Community Clinic,Hospital,IA,Webster,348,1142,Gowrie,POINT (-94.2907991 42.2805316),09/16/2003,
1982986,McFarland Clinic,Hospital,IA,Sac,382,1253,Lake View,POINT (-95.053324 42.30665),01/16/2003,
1996303,Dallas Center Medical Associates,Hospital,IA,Dallas,327,1073,Dallas Center,POINT (-93.9616184 41.6838765),09/16/2003,
1997396,Friendship Manor Care Center,Hospital,IA,Poweshiek,309,1014,Grinnell South,POINT (-92.7418572 41.7466601),09/16/2003,
2047791,Mercy West Pediatric Clinic,Hospital,IA,Polk,284,932,Commerce,POINT (-93.7746675 41.6047111),10/04/2004,
2001162,University Community Living Center,Hospital,IA,Dubuque,274,899,Dubuque South,POINT (-90.6834607 42.4986138),09/26/2003,
1995273,Mercy Medical Surgery Center,Hospital,IA,Woodbury,365,1197,Sioux City South,POINT (-96.4003069 42.4972164),09/16/2003,
1994933,Great River Medical Center,Hospital,IA,Des Moines,216,709,West Burlington,POINT (-91.1742103 40.8095055),09/16/2003,04/14/2020
2048481,Penn Medical Family Care Center,Hospital,IA,Polk,267,876,Des Moines SE,POINT (-93.6077175 41.6019336),10/04/2004,
2048479,Iowa Clinic,Hospital,IA,Polk,273,896,Des Moines SW,POINT (-93.6329961 41.5894336),10/04/2004,
2002118,Harmony House Health Care Center,Hospital,IA,Black Hawk,267,876,Hudson,POINT (-92.4174101 42.4444306),09/26/2003,
2046295,Spring Street Family Practice,Hospital,IA,Scott,199,653,Davenport East,POINT (-90.5487469 41.5550326),09/22/2004,
2046791,Saint Lukes Living Center West,Hospital,IA,Linn,230,755,Cedar Rapids South,POINT (-91.6568462 41.981945),09/22/2004,
1983186,Sunrise Hill Care Center,Hospital,IA,Tama,286,938,Traer,POINT (-92.45852410000002 42.1888787),01/16/2003,
2048666,Lakeview Family Practice Center,Hospital,IA,Polk,296,971,Commerce,POINT (-93.7902236 41.6005445),10/04/2004,
1995117,Southeast Iowa Orthopaedics Center,Hospital,IA,Des Moines,168,551,Burlington,POINT (-91.1001451 40.8130946),09/16/2003,
1983384,Grundy County Memorial Hospital,Hospital,IA,Grundy,314,1030,Grundy Center,POINT (-92.7619787 42.3594134),01/16/2003,01/11/2020
2000962,Mill Valley Care Center,Hospital,IA,Jackson,193,633,Bellevue,POINT (-90.4376284 42.2555715),09/26/2003,
2046951,Family Foot Care Center,Hospital,IA,Linn,254,833,Marion,POINT (-91.60184410000001 42.0344435),09/22/2004,
1995280,Sunnybrook Medical Clinic,Hospital,IA,Woodbury,383,1257,Sergeant Bluff,POINT (-96.3453058 42.4549936),09/16/2003,
2046280,Urological Group Clinic,Hospital,IA,Scott,222,728,Davenport East,POINT (-90.6006935 41.5753094),09/22/2004,
2047622,Johnston Foot and Ankle Clinic,Hospital,IA,Polk,254,833,Des Moines NW,POINT (-93.6974431 41.6563775),10/04/2004,
1994726,Child Health Specialty Clinics,Hospital,IA,Carroll,390,1280,Carroll East,POINT (-94.8694304 42.0683184),09/16/2003,
1994841,Exira Family Medicine Clinic,Hospital,IA,Audubon,385,1263,Exira West,POINT (-94.8766508 41.590543),09/16/2003,
1996678,Fort Dodge Villa Care Center,Hospital,IA,Webster,338,1109,Fort Dodge North,POINT (-94.1613487 42.515525),09/16/2003,
2000088,Medical Associates Center,Hospital,IA,Buchanan,280,919,Independence,POINT (-91.8804494 42.4691533),09/26/2003,
1995256,Eye Associates Center of Siouxland,Hospital,IA,Woodbury,390,1280,Sioux City North,POINT (-96.4041958 42.5186052),09/16/2003,
1995658,Anthon Chiropractic Office,Hospital,IA,Woodbury,341,1119,Correctionville,POINT (-95.8661216 42.3880455),09/16/2003,
2047763,Delaware Family Medicine,Hospital,IA,Polk,288,945,Des Moines NE,POINT (-93.5802169 41.7144326),10/04/2004,
1996663,Friendship Haven Nursing Home,Hospital,IA,Webster,329,1079,Fort Dodge South,POINT (-94.19190600000002 42.4921917),09/16/2003,
2046956,Winslow House Care Center,Hospital,IA,Linn,245,804,Marion,POINT (-91.5890651 42.0549985),09/22/2004,
2000923,Jackson County Regional Health Center,Hospital,IA,Jackson,220,722,Maquoketa,POINT (-90.6734093 42.0729603),09/26/2003,01/11/2020
2047727,Family Care Physicians,Hospital,IA,Polk,285,935,Altoona,POINT (-93.4735463 41.6436001),10/04/2004,
2047529,Urbandale Family Physicians,Hospital,IA,Polk,267,876,Des Moines SW,POINT (-93.7360553 41.6208221),10/04/2004,
1996233,Woodward USA Health Care Center,Hospital,IA,Dallas,321,1053,Woodward,POINT (-93.9207845 41.8513745),09/16/2003,
2000120,Covenant Clinic,Hospital,IA,Buchanan,291,955,Jesup,POINT (-92.0568439 42.4677654),09/26/2003,
1995632,Kingsley Medical Clinic,Hospital,IA,Woodbury,345,1132,Correctionville,POINT (-95.7769537 42.4808218),09/16/2003,
1996251,Redfield Medical Clinic,Hospital,IA,Dallas,301,988,Redfield,POINT (-94.1955145 41.59221),09/16/2003,
2046812,Medicenter West,Hospital,IA,Linn,257,843,Cedar Rapids South,POINT (-91.7226803 41.9575012),09/22/2004,
1995594,Moville Area Medical Clinic,Hospital,IA,Woodbury,359,1178,Moville,POINT (-96.0697414 42.4886031),09/16/2003,
1996118,Jefferson Clinic,Hospital,IA,Guthrie,346,1135,Bayard,POINT (-94.5583076 41.85193),09/16/2003,
1997528,Ellsworth Municipal Hospital Clinic,Hospital,IA,Hardin,338,1109,Iowa Falls West,POINT (-93.259092 42.5222021),09/16/2003,
1983038,Holstein Family Practice Associates Building,Hospital,IA,Ida,442,1450,Holstein,POINT (-95.545003 42.4891531),01/16/2003,
1995046,Mediapolis Chiropractic Center,Hospital,IA,Des Moines,235,771,Mediapolis,POINT (-91.16959270000001 41.0092014),09/16/2003,
2001744,Monticello Medical Center,Hospital,IA,Jones,251,823,Monticello,POINT (-91.1862606 42.231946400000005),09/26/2003,
2046796,Mercy Care Center,Hospital,IA,Linn,221,725,Cedar Rapids South,POINT (-91.6562905 41.9763898),09/22/2004,
1996318,Perry Foot and Ankle Clinic,Hospital,IA,Dallas,296,971,Perry,POINT (-94.1035685 41.83970750000001),09/16/2003,
1997400,Grinnell Eye Care,Hospital,IA,Poweshiek,310,1017,Grinnell South,POINT (-92.7271347 41.74443810000001),09/16/2003,
2046176,Iowa Health Physicians Center,Hospital,IA,Black Hawk,256,840,Waterloo South,POINT (-92.28351700000002 42.4763763),09/22/2004,
2000391,Skiff Medical Center,Hospital,IA,Jasper,290,951,Newton,POINT (-93.0514668 41.7031618),09/26/2003,02/28/2019
2046437,River Valley Healthcare,Hospital,IA,Scott,209,686,Davenport East,POINT (-90.52013460000002 41.536422),09/22/2004,
2000389,Newton Clinic,Hospital,IA,Jasper,290,951,Newton,POINT (-93.05130900000002 41.7030462),09/26/2003,
1995047,Campbell Chiropractic Clinic,Hospital,IA,Des Moines,236,774,Mediapolis,POINT (-91.1634814 41.0075348),09/16/2003,
2002288,Free Medical Clinic,Hospital,IA,Johnson,211,692,Iowa City West,POINT (-91.5329462 41.6633498),09/26/2003,
1982800,Crawford County Clinic,Hospital,IA,Crawford,358,1175,Denison,POINT (-95.3458311 42.0133213),01/16/2003,
1994654,Saint Anthony Manning Medical Clinic,Hospital,IA,Carroll,418,1371,Manning,POINT (-95.0627694 41.9091528),09/16/2003,
2000801,De Witt Community Hospital,Hospital,IA,Clinton,214,702,De Witt,POINT (-90.5473586 41.826695),09/26/2003,
2046291,Ridgecrest Village,Hospital,IA,Scott,219,718,Davenport East,POINT (-90.5848594 41.5639209),09/22/2004,
2001571,Tipton Family Medical Center,Hospital,IA,Cedar,252,827,Tipton West,POINT (-91.12654600000002 41.7819651),09/26/2003,
2046100,La Porte City Clinic,Hospital,IA,Black Hawk,252,827,La Porte City,POINT (-92.1979609 42.3194354),09/22/2004,
2000926,Maquoketa Care Center,Hospital,IA,Jackson,219,718,Maquoketa,POINT (-90.6806917 42.0725196),09/26/2003,
1994655,Manning Regional Healthcare Center,Hospital,IA,Carroll,403,1322,Manning,POINT (-95.075485 41.9044878),09/16/2003,04/30/2018
1982927,Park View Care Center,Hospital,IA,Sac,373,1224,Sac City East,POINT (-94.9774883 42.4208144),01/16/2003,
2333474,Department of Corrections - Iowa Medical and Classification Center,Hospital,IA,Johnson,248,814,Iowa City West,POINT (-91.6110546 41.7133594),09/26/2007,09/22/2016
2048556,Iowa Lutheran Hospital,Hospital,IA,Polk,259,850,Des Moines SE,POINT (-93.6098809 41.6018204),10/04/2004,09/22/2016
1982795,Crawford County Memorial Hospital,Hospital,IA,Crawford,395,1296,Denison SW,POINT (-95.378318 42.0244216),01/16/2003,01/06/2020
1999593,Sully Family Health Center,Hospital,IA,Jasper,280,919,Sully,POINT (-92.8457498 41.5791622),09/26/2003,
1983075,Sinnott and Toben Medical Arts Building,Hospital,IA,Ida,375,1230,Ida Grove,POINT (-95.4580551 42.3388759),01/16/2003,
2002504,Lone Tree Health Care Center,Hospital,IA,Johnson,221,725,Lone Tree,POINT (-91.4190494 41.481411),09/26/2003,
2046454,Bettendorf Medical Center,Hospital,IA,Scott,208,682,Silvis,POINT (-90.4829112 41.5628109),09/22/2004,
1995852,Lake City Medical Clinic,Hospital,IA,Calhoun,379,1243,Lake City,POINT (-94.7335926 42.2677605),09/16/2003,
1995473,Sloan Family Dentistry Center,Hospital,IA,Woodbury,327,1073,Sloan,POINT (-96.2269681 42.232213),09/16/2003,
1982926,Loring Hospital,Hospital,IA,Sac,372,1220,Sac City East,POINT (-94.979347 42.4188157),01/16/2003,11/07/2017
1995248,Saint Luke's Regional Medical Center,Hospital,IA,Woodbury,390,1280,Sioux City North,POINT (-96.4057666 42.5195337),09/16/2003,04/02/2019
2000387,Heritage Manor Care Center,Hospital,IA,Jasper,277,909,Newton,POINT (-93.0307529 41.692491),09/26/2003,
2552147,Ottumwa Regional Health Center Alta Vista Campus,Hospital,IA,Wapello,254,833,Ottumwa North,POINT (-92.3993756 41.0374675),04/07/2010,05/01/2018
1999257,Ames Pathology Center,Hospital,IA,Story,283,928,Ames East,POINT (-93.6116066 42.0324861),09/26/2003,
1982990,Trimark Physicians Group Building,Hospital,IA,Sac,381,1250,Lake View,POINT (-95.051935 42.3052611),01/16/2003,
2046805,Higley Mansion Care Center,Hospital,IA,Linn,237,778,Cedar Rapids South,POINT (-91.6468459 41.9791676),09/22/2004,
2046137,Covenant Clinic,Hospital,IA,Black Hawk,272,892,Hudson,POINT (-92.4513003 42.4085974),09/22/2004,
1996905,Mid-Iowa Surgery Center,Hospital,IA,Hamilton,328,1076,Webster City,POINT (-93.8235545 42.4591407),09/16/2003,
1995814,Trimark Physicians Group Center,Hospital,IA,Calhoun,378,1240,Manson,POINT (-94.5327531 42.5299772),09/16/2003,
1999768,Williamsburg Care Center,Hospital,IA,Iowa,234,768,Williamsburg,POINT (-92.0093452 41.6655631),09/26/2003,
2046278,Country House REsidences,Hospital,IA,Scott,218,715,Davenport East,POINT (-90.5851372 41.5672541),09/22/2004,
1994938,Healthwest Clinic,Hospital,IA,Des Moines,215,705,West Burlington,POINT (-91.1709805 40.8105944),09/16/2003,
1996476,McFarland Clinic,Hospital,IA,Boone,348,1142,Boone West,POINT (-93.8785606 42.0460939),09/16/2003,
2001593,West Branch Family Practice Center,Hospital,IA,Cedar,215,705,West Branch,POINT (-91.34349630000001 41.6700198),09/26/2003,
2047597,Mitchell Village Care Center,Hospital,IA,Polk,292,958,Mitchellville,POINT (-93.3618758 41.6652666),10/04/2004,
1983417,Covenant Reinbeck Clinic,Hospital,IA,Grundy,288,945,Reinbeck,POINT (-92.5993615 42.3249859),01/16/2003,
1997369,Brookhaven Nursing Home,Hospital,IA,Poweshiek,260,853,Brooklyn,POINT (-92.4446295 41.7394423),09/16/2003,
1994855,Eye Associates Center of Audubon,Hospital,IA,Audubon,408,1339,Audubon,POINT (-94.9305424 41.7199865),09/16/2003,
2047964,Mount Vernon Family Practice Center,Hospital,IA,Linn,268,879,Mount Vernon,POINT (-91.4168371 41.9219522),10/04/2004,
2001153,Dubuque Pediatrics Center,Hospital,IA,Dubuque,275,902,Dubuque South,POINT (-90.6862385 42.4966695),09/26/2003,
2046810,Mercy Care Vernon Village,Hospital,IA,Linn,245,804,Bertram,POINT (-91.6126784 41.9763903),09/22/2004,
1997070,Marshalltown Medical Clinic,Hospital,IA,Marshall,285,935,Marshalltown,POINT (-92.9068663 42.048599),09/16/2003,
2047729,Briarcliff Retirement Center,Hospital,IA,Polk,287,942,Des Moines NE,POINT (-93.5071585 41.6438778),10/04/2004,
1997068,Unity Point Health - Marshalltown Hospital,Hospital,IA,Marshall,285,935,Marshalltown,POINT (-92.9064947 42.0488094),09/16/2003,01/06/2020
1995253,Midtown Medical Clinic,Hospital,IA,Woodbury,363,1191,Sioux City North,POINT (-96.40530700000001 42.5024943),09/16/2003,
2001165,Heritage Manor,Hospital,IA,Dubuque,281,922,Dubuque North,POINT (-90.7459604 42.5147241),09/26/2003,
2001278,Finley Cascade Medical Center,Hospital,IA,Dubuque,254,833,Cascade,POINT (-91.006528 42.3027827),09/26/2003,
2000802,De Witt Family Health Clinic,Hospital,IA,Clinton,211,692,De Witt,POINT (-90.546803 41.8261394),09/26/2003,
1983200,McFarland Clinic,Hospital,IA,Tama,269,883,Tama,POINT (-92.5779704 41.9763805),01/16/2003,
2047760,Mercy Ankeny Medical Clinic,Hospital,IA,Polk,299,981,Des Moines NE,POINT (-93.6024399 41.732488),10/04/2004,
2048480,Healthsouth Surgery Center,Hospital,IA,Polk,267,876,Des Moines SE,POINT (-93.6077175 41.6019336),10/04/2004,
2047526,Karen Acres Nursing Home,Hospital,IA,Polk,284,932,Des Moines NW,POINT (-93.7210548 41.6277666),10/04/2004,
2046202,Womens Health Center,Hospital,IA,Black Hawk,275,902,Waterloo North,POINT (-92.339629 42.5288746),09/22/2004,
2046294,Grandview Terrace,Hospital,IA,Scott,226,741,Davenport West,POINT (-90.6470835 41.5039209),09/22/2004,
2001572,Iowa Health Physicians Center,Hospital,IA,Cedar,252,827,Tipton West,POINT (-91.12654600000002 41.7819651),09/26/2003,
2000017,Edgewood Convalescent Home,Hospital,IA,Delaware,350,1148,Edgewood,POINT (-91.4029184 42.6402647),09/26/2003,
2048548,Iowa Methodist Medical Center,Hospital,IA,Polk,271,889,Des Moines SW,POINT (-93.6341103 41.5894641),10/04/2004,09/23/2016
1999753,English Valley Nursing Care Center,Hospital,IA,Iowa,252,827,North English,POINT (-92.0771225 41.5177867),09/26/2003,
2002512,Solon Nursing Care Center,Hospital,IA,Johnson,249,817,Solon,POINT (-91.4890601 41.80223470000001),09/26/2003,
2002294,Towncrest Internal Medicine Center,Hospital,IA,Johnson,,,Iowa City West,POINT (0 0),09/26/2003,
1996900,McFarland Clinic,Hospital,IA,Hamilton,317,1040,Webster City,POINT (-93.817443 42.4666407),09/16/2003,
1995252,Midtown Dental Clinic,Hospital,IA,Woodbury,363,1191,Sioux City North,POINT (-96.40530700000001 42.5024943),09/16/2003,
1994939,Burlington Pediatrics Association Center,Hospital,IA,Des Moines,215,705,West Burlington,POINT (-91.1709805 40.8105944),09/16/2003,
1996423,Internal Medicine Center,Hospital,IA,Boone,352,1155,Boone West,POINT (-93.8782828 42.0560937),09/16/2003,
1997395,Surgical Associates,Hospital,IA,Poweshiek,308,1010,Grinnell South,POINT (-92.7349126 41.74277140000001),09/16/2003,
2047792,Mercy West Rehabilitation Center,Hospital,IA,Polk,284,932,Commerce,POINT (-93.7746675 41.6047111),10/04/2004,
1995274,Countryside Retirement Home,Hospital,IA,Woodbury,380,1247,Sergeant Bluff,POINT (-96.3294721 42.4602713),09/16/2003,
2552143,Mount Pleasant Mental Health Institute,Hospital,IA,Henry,222,728,Mount Pleasant,POINT (-91.5360718 40.9556178),04/07/2010,04/27/2019
1995284,Pulmonary Associates Center,Hospital,IA,Woodbury,386,1266,Sioux City North,POINT (-96.41002920000001 42.515272),09/16/2003,
2000390,Health Care Associates Center,Hospital,IA,Jasper,290,951,Newton,POINT (-93.0518646 41.7030462),09/26/2003,
1994934,River Cities Opthalmology Center,Hospital,IA,Des Moines,215,705,West Burlington,POINT (-91.1709805 40.8105944),09/16/2003,
1997336,Montezuma Nursing and Rehab Center,Hospital,IA,Poweshiek,289,948,Montezuma,POINT (-92.5274092 41.585834),09/16/2003,
1999253,Livingstone Homes,Hospital,IA,Story,281,922,Ames West,POINT (-93.646608 42.0227636),09/26/2003,
1995215,Burlington Chiropractic Center,Hospital,IA,Des Moines,204,669,West Burlington,POINT (-91.1334794 40.8083723),09/16/2003,
2046809,Mercy Care Center South,Hospital,IA,Linn,244,801,Cedar Rapids South,POINT (-91.7168467 41.9500017),09/22/2004,
1996666,Associated Internists Center,Hospital,IA,Webster,340,1115,Fort Dodge South,POINT (-94.1969062 42.4719145),09/16/2003,
1996269,Granger Manor Care Center,Hospital,IA,Dallas,270,886,Granger,POINT (-93.8293925 41.7619316),09/16/2003,
1995118,Burlington Dermatology Center,Hospital,IA,Des Moines,213,699,West Burlington,POINT (-91.13486840000002 40.8258719),09/16/2003,
2046292,Community Health Care,Hospital,IA,Scott,173,568,Davenport East,POINT (-90.5806924 41.5205882),09/22/2004,
2000527,Urological Associates Center,Hospital,IA,Muscatine,195,640,Muscatine,POINT (-91.0557056 41.434195),09/26/2003,
1997071,Marshalltown Pediatrics Clinic,Hospital,IA,Marshall,285,935,Marshalltown,POINT (-92.9068663 42.048599),09/16/2003,
1997529,Scenic Manor,Hospital,IA,Hardin,344,1129,Iowa Falls West,POINT (-93.2615921 42.529424),09/16/2003,
1983445,Plaza Family Dental Center,Hospital,IA,Grundy,306,1004,Conrad East,POINT (-92.8749233 42.2252633),01/16/2003,
2046787,Saint Lukes Advanced Surgery Center,Hospital,IA,Linn,228,748,Cedar Rapids South,POINT (-91.6629579 41.9958331),09/22/2004,
2046277,Kahl Home for the Aged,Hospital,IA,Scott,218,715,Davenport East,POINT (-90.5887482 41.528088),09/22/2004,
1982975,Odebolt Medical Clinic,Hospital,IA,Sac,419,1375,Odebolt West,POINT (-95.2522167 42.309429),01/16/2003,
2001769,Anamosa Care Center,Hospital,IA,Jones,250,820,Anamosa,POINT (-91.2704366 42.1036155),09/26/2003,
1999604,Clearview Manor,Hospital,IA,Jasper,283,928,Prairie City,POINT (-93.2318719 41.6024897),09/26/2003,
2552137,Sanford Sheldon Medical Center,Hospital,IA,O'Brien,437,1434,Sheldon,POINT (-95.8467098 43.1871494),04/07/2010,01/12/2020
2001161,Ennoble Manor Care Center,Hospital,IA,Dubuque,251,823,Dubuque North,POINT (-90.7195716 42.5061134),09/26/2003,
2048484,Easton Health Center,Hospital,IA,Polk,252,827,Des Moines SE,POINT (-93.5416042 41.6152669),10/04/2004,
2552148,Mid - Eastern Center for Chemical Abuse,Hospital,IA,Johnson,199,653,Iowa City West,POINT (-91.5297714 41.6411815),04/07/2010,10/24/2018
1997399,Saint Francis Manor,Hospital,IA,Poweshiek,311,1020,Grinnell South,POINT (-92.7071343 41.7436051),09/16/2003,
1996321,Eye Care Associates Center,Hospital,IA,Dallas,293,961,Perry,POINT (-94.1052353 41.8410963),09/16/2003,
2000922,Wagoner Familly Foot Clinic,Hospital,IA,Jackson,229,751,Maquoketa,POINT (-90.6843031 42.0639087),09/26/2003,
1996816,Grandview Health Care Center,Hospital,IA,Webster,344,1129,Lehigh,POINT (-94.0655115 42.2666421),09/16/2003,
1982943,Wall Lake Saint Anthony Medical Clinic,Hospital,IA,Sac,378,1240,Lake View,POINT (-95.0919358 42.2702619),01/16/2003,
1982799,Eventide Lutheran Home,Hospital,IA,Crawford,376,1234,Denison,POINT (-95.3419421 42.0138768),01/16/2003,
2002423,Town Square Allergy and Asthma Center,Hospital,IA,Johnson,209,686,Iowa City West,POINT (-91.578503 41.6764044),09/26/2003,
1983187,Traer Covenant Clinic,Hospital,IA,Tama,278,912,Traer,POINT (-92.4657466 42.1930452),01/16/2003,
1999414,Huxley Family Physicians Center,Hospital,IA,Story,312,1024,Huxley,POINT (-93.6007732 41.8888761),09/26/2003,
1983076,Morningside Care Center,Hospital,IA,Ida,375,1230,Ida Grove,POINT (-95.4638886 42.3419314),01/16/2003,
2001150,Dubuque Family Practice Center,Hospital,IA,Dubuque,275,902,Dubuque South,POINT (-90.6862385 42.4966695),09/26/2003,
1995045,Mediapolis Medical Clinic,Hospital,IA,Des Moines,232,761,Mediapolis,POINT (-91.1645925 41.0105903),09/16/2003,
1983039,Holstein Family and Sports Chiropractic Center,Hospital,IA,Ida,442,1450,Holstein,POINT (-95.545003 42.4891531),01/16/2003,
1995279,Morningside Family Practice Center,Hospital,IA,Woodbury,371,1217,Sergeant Bluff,POINT (-96.3522504 42.449438),09/16/2003,
2046795,Saint Lukes Living Center East,Hospital,IA,Linn,229,751,Cedar Rapids South,POINT (-91.6537906 41.981945100000004),09/22/2004,
